;1007.0;4;26.0;21.0;74;15.81;215;6;298.6;344.8;301.4
;1000.0;68;23.6;18.7;74;13.76;195;8;296.8;336.7;299.2
;999.0;77;23.2;18.3;74;13.43;195;8;296.4;335.4;298.8
;955.0;468;20.2;16.0;77;12.10;180;10;297.2;332.5;299.4
;935.0;651;18.8;14.9;78;11.52;190;11;297.6;331.2;299.7
;925.0;744;18.4;14.5;78;11.34;195;12;298.1;331.3;300.1
;909.0;894;18.0;14.1;78;11.25;200;13;299.2;332.3;301.2
;890.0;1074;16.8;11.4;71;9.61;205;14;299.8;328.2;301.5
;869.0;1278;15.4;8.4;63;8.02;205;16;300.4;324.3;301.8
;850.0;1465;14.0;8.0;67;7.98;205;17;300.8;324.7;302.2
;775.0;2236;7.6;6.5;93;7.89;190;23;302.0;325.7;303.4
;753.0;2473;5.9;3.1;82;6.37;185;25;302.6;321.9;303.8
;747.0;2539;5.4;2.1;79;6.00;185;25;302.8;321.1;303.9
;742.0;2594;5.0;4.0;93;6.92;185;25;302.9;323.9;304.2
;715.0;2896;2.6;1.4;92;5.96;185;24;303.5;321.7;304.6
;700.0;3067;1.8;-0.8;83;5.18;185;23;304.4;320.5;305.4
;685.0;3242;0.4;-4.2;71;4.11;183;24;304.8;317.6;305.5
;648.0;3686;-2.1;-3.5;90;4.58;178;26;306.8;321.2;307.7
;629.0;3922;-3.5;-7.1;76;3.59;175;27;307.8;319.3;308.5
;619.0;4049;-4.1;-11.1;58;2.66;174;28;308.6;317.2;309.1
;615.0;4100;-4.3;-17.3;36;1.61;173;28;308.9;314.3;309.2
;605.0;4229;-5.3;-19.3;32;1.38;172;28;309.2;313.9;309.5
;601.0;4281;-5.5;-15.5;45;1.91;171;29;309.6;315.9;309.9
;592.0;4400;-6.1;-19.1;35;1.43;170;29;310.2;315.1;310.5
;552.0;4943;-10.5;-21.5;40;1.25;174;28;311.2;315.5;311.5
;543.0;5070;-10.9;-19.9;47;1.46;175;28;312.2;317.2;312.5
;528.0;5285;-12.1;-24.1;36;1.04;177;28;313.3;316.9;313.5
;524.0;5343;-12.3;-15.7;76;2.16;177;28;313.8;321.0;314.2
;511.0;5535;-13.7;-16.1;82;2.14;179;27;314.3;321.5;314.7
;504.0;5639;-13.9;-20.9;55;1.44;180;27;315.3;320.3;315.6
;500.0;5700;-14.3;-18.6;70;1.77;180;27;315.5;321.6;315.9
;494.0;5792;-14.7;-18.2;75;1.86;181;27;316.1;322.5;316.5
;485.0;5931;-15.1;-19.7;68;1.66;183;27;317.3;323.1;317.6
;471.0;6152;-16.5;-22.5;60;1.34;185;27;318.2;322.9;318.5
;461.0;6314;-17.9;-21.7;72;1.47;187;27;318.5;323.6;318.7
;421.0;6984;-23.0;-27.0;70;1.00;195;27;320.3;323.9;320.5
;407.0;7234;-24.9;-29.0;69;0.86;192;27;320.9;324.1;321.1
;404.0;7288;-25.3;-31.3;57;0.70;191;27;321.1;323.7;321.2
;401.0;7342;-25.7;-40.7;23;0.27;190;27;321.3;322.3;321.3
;400.0;7360;-25.9;-40.9;23;0.27;190;27;321.2;322.3;321.3
;388.0;7580;-27.3;-49.3;10;0.11;189;26;322.2;322.7;322.2
