;256.0;10455;-50.8;-61.8;26;0.04;235;14;328.2;328.3;328.2
;250.0;10610;-51.9;-62.9;25;0.03;205;14;328.8;328.9;328.8
;249.0;10636;-52.1;-63.0;26;0.03;205;14;328.9;329.1;328.9
;240.0;10874;-53.5;-63.4;29;0.03;195;16;330.2;330.3;330.2
;233.0;11065;-54.7;-63.7;32;0.03;212;18;331.2;331.4;331.2
;228.0;11204;-55.2;-64.7;30;0.03;225;19;332.5;332.7;332.5
;215.0;11579;-56.5;-67.5;24;0.02;200;17;336.1;336.2;336.1
;213.0;11639;-56.5;-68.0;22;0.02;195;17;337.0;337.1;337.0
;205.0;11883;-56.5;-70.1;16;0.01;225;21;340.7;340.8;340.7
;200.0;12040;-56.5;-71.5;13;0.01;225;16;343.1;343.2;343.1
;195.0;12201;-55.6;-72.9;10;0.01;210;14;347.1;347.1;347.1
;188.0;12433;-54.3;-74.8;6;0.01;235;25;352.8;352.9;352.8
;186.0;12501;-53.9;-75.4;5;0.01;245;23;354.5;354.6;354.5
;185.0;12536;-53.7;-75.7;5;0.01;241;23;355.4;355.4;355.4
;180.0;12710;-54.0;-76.5;5;0.01;220;19;357.7;357.7;357.7
;168.0;13149;-54.8;-78.6;4;0.00;245;16;363.5;363.5;363.5
;161.0;13420;-55.3;-79.9;3;0.00;225;17;367.1;367.1;367.1
;154.0;13703;-55.8;-81.3;3;0.00;250;16;370.9;371.0;370.9
;150.0;13870;-56.1;-82.1;2;0.00;240;14;373.2;373.2;373.2
;148.0;13955;-56.2;-82.2;2;0.00;245;14;374.5;374.5;374.5
;145.0;14085;-56.4;-82.4;2;0.00;220;14;376.4;376.4;376.4
;136.0;14492;-56.9;-82.9;2;0.00;260;17;382.4;382.4;382.4
;135.0;14539;-56.9;-83.0;2;0.00;265;17;383.3;383.3;383.3
;132.0;14682;-56.7;-83.1;2;0.00;270;14;386.0;386.0;386.0
;128.0;14878;-56.5;-83.3;2;0.00;240;10;389.8;389.8;389.8
;127.0;14928;-56.5;-83.3;2;0.00;230;10;390.8;390.8;390.8
;123.0;15132;-56.2;-83.5;2;0.00;235;17;394.7;394.7;394.7
;117.0;15450;-55.9;-83.9;2;0.00;275;19;401.0;401.0;401.0
;114.0;15616;-55.8;-84.0;2;0.00;300;12;404.3;404.3;404.3
;109.0;15901;-55.5;-84.3;2;0.00;245;2;410.1;410.1;410.1
;105.0;16139;-55.2;-84.6;1;0.00;225;10;414.9;415.0;414.9
;103.0;16262;-55.1;-84.7;1;0.00;250;16;417.5;417.5;417.5
;100.0;16450;-54.9;-84.9;1;0.00;250;19;421.4;421.4;421.4
;96.0;16711;-54.8;-85.0;1;0.00;275;16;426.4;426.5;426.4
;94.0;16846;-54.8;-85.0;1;0.00;275;10;429.1;429.1;429.1
;83.0;17641;-54.6;-85.1;1;0.00;215;2;445.1;445.1;445.1
;81.0;17797;-54.5;-85.1;1;0.00;145;10;448.2;448.3;448.2
;76.0;18204;-54.4;-85.2;1;0.00;230;17;456.7;456.7;456.7
;73.0;18462;-54.4;-85.2;1;0.00;255;10;462.1;462.2;462.1
;71.0;18639;-54.3;-85.3;1;0.00;0;0;465.9;465.9;465.9
;70.0;18730;-54.3;-85.3;1;0.00;145;6;467.9;467.9;467.9
;68.0;18915;-54.4;-85.3;1;0.00;190;10;471.5;471.6;471.5
;67.0;19010;-54.5;-85.3;1;0.00;195;10;473.4;473.4;473.4
;66.0;19106;-54.5;-85.3;1;0.00;165;10;475.3;475.4;475.3
;65.0;19204;-54.6;-85.3;1;0.00;175;14;477.3;477.3;477.3
;52.0;20629;-55.4;-85.5;1;0.01;315;10;506.9;506.9;506.9
;50.0;20880;-55.5;-85.5;1;0.01;90;2;512.2;512.3;512.2
;42.0;21993;-55.8;-86.4;1;0.01;0;0;537.8;537.8;537.8
;39.0;22466;-55.9;-86.8;1;0.01;80;10;549.0;549.0;549.0
;38.3;22582;-55.9;-86.9;1;0.01;108;10;551.8;551.8;551.8
;38.0;22632;-55.8;-86.8;1;0.01;120;10;553.2;553.3;553.2
;33.0;23538;-54.2;-85.8;1;0.01;170;2;580.3;580.4;580.3
;30.0;24150;-53.1;-85.1;1;0.01;20;6;599.3;599.4;599.3
;26.0;25071;-52.8;-85.1;1;0.01;65;10;625.3;625.4;625.3
;25.0;25324;-52.6;-85.1;1;0.01;100;12;632.6;632.7;632.6
