;1006.0;4;17.4;17.2;99;12.42;130;2;290.1;325.1;292.2
;1000.0;58;17.4;16.6;95;12.02;215;6;290.6;324.6;292.6
;994.0;110;17.6;17.0;96;12.43;235;10;291.3;326.5;293.5
;990.0;144;17.8;17.3;97;12.71;236;12;291.8;327.9;294.0
;950.0;496;16.1;15.1;94;11.49;250;28;293.5;326.5;295.6
;925.0;724;15.0;13.7;92;10.76;255;26;294.6;325.7;296.6
;876.0;1183;12.4;11.8;96;10.00;250;31;296.6;325.7;298.4
;862.0;1319;11.7;11.2;97;9.78;240;31;297.2;325.8;298.9
;850.0;1437;11.0;10.7;98;9.59;245;31;297.7;325.8;299.4
;846.0;1476;11.0;10.6;97;9.57;246;31;298.1;326.2;299.8
;814.0;1798;9.4;6.8;84;7.67;250;31;299.7;322.5;301.1
;777.0;2182;6.4;5.5;94;7.34;255;32;300.4;322.4;301.8
;775.0;2203;6.3;5.4;94;7.31;255;32;300.6;322.5;301.9
;717.0;2839;4.0;2.6;91;6.46;240;34;304.7;324.5;305.9
;704.0;2989;3.4;1.9;90;6.27;244;39;305.7;325.1;306.9
;700.0;3035;3.0;2.3;95;6.50;245;41;305.8;325.8;307.0
;678.0;3293;1.5;1.0;97;6.10;235;46;306.9;325.8;308.0
;660.0;3511;0.2;-0.1;98;5.79;236;48;307.8;325.9;308.9
;571.0;4661;-6.3;-7.1;94;3.95;243;59;313.2;326.0;313.9
;546.0;5011;-8.1;-10.5;83;3.17;245;63;315.1;325.5;315.7
;538.0;5126;-8.7;-11.6;80;2.94;247;61;315.7;325.5;316.2
;537.0;5140;-8.5;-12.3;74;2.78;247;61;316.1;325.4;316.6
;506.0;5599;-12.7;-14.3;88;2.51;254;52;316.4;324.9;316.9
;500.0;5690;-12.3;-14.5;84;2.50;255;50;318.0;326.4;318.5
;499.0;5705;-12.3;-14.8;82;2.44;255;50;318.2;326.4;318.6
;488.0;5875;-13.4;-16.3;79;2.21;255;48;318.9;326.4;319.3
;473.0;6112;-14.9;-18.3;75;1.92;256;49;319.8;326.5;320.2
;454.0;6420;-17.3;-19.7;82;1.78;257;51;320.6;326.8;320.9
;424.0;6930;-19.5;-25.5;59;1.14;259;53;324.1;328.2;324.3
;421.0;6982;-19.3;-26.3;54;1.07;259;53;325.0;328.9;325.2
;400.0;7360;-22.3;-28.3;58;0.93;260;55;325.9;329.4;326.1
;378.0;7774;-25.5;-29.4;70;0.89;261;59;327.0;330.3;327.2
;369.0;7949;-26.9;-32.9;57;0.65;261;61;327.4;329.9;327.5
;362.0;8087;-28.1;-31.7;71;0.75;262;63;327.6;330.4;327.7
;352.0;8288;-29.3;-35.3;56;0.54;262;65;328.6;330.7;328.7
;327.0;8811;-33.9;-37.5;70;0.47;264;70;329.3;331.1;329.4
;322.0;8919;-34.5;-42.5;44;0.28;264;71;329.9;331.0;329.9
;303.0;9341;-38.1;-54.7;16;0.08;265;76;330.6;330.9;330.6
;300.0;9410;-38.7;-56.7;13;0.06;265;76;330.7;331.0;330.7
;299.0;9433;-38.9;-57.9;12;0.05;265;76;330.7;331.0;330.8
;281.0;9855;-42.3;-59.3;14;0.05;265;77;331.8;332.0;331.8
;250.0;10630;-49.9;-62.9;20;0.03;265;79;331.8;331.9;331.8
;230.0;11165;-54.9;-63.9;32;0.03;265;84;332.2;332.3;332.2
;221.0;11421;-57.2;-64.4;39;0.03;265;78;332.4;332.5;332.4
;220.0;11450;-57.5;-64.5;40;0.03;265;78;332.4;332.5;332.4
;212.0;11683;-57.9;-67.5;28;0.02;260;92;335.3;335.4;335.3
;205.0;11895;-58.3;-70.3;20;0.01;257;91;337.9;338.0;337.9
;202.0;11987;-57.8;-71.6;16;0.01;255;90;340.1;340.1;340.1
;200.0;12050;-57.5;-72.5;13;0.01;255;92;341.6;341.6;341.6
;188.0;12443;-57.1;-75.1;8;0.01;257;84;348.3;348.3;348.3
;181.0;12688;-50.5;-78.5;2;0.00;258;80;362.8;362.9;362.8
;150.0;13910;-53.5;-84.5;1;0.00;265;57;377.7;377.7;377.7
;146.0;14082;-54.5;-84.5;1;0.00;265;58;378.9;378.9;378.9
;143.0;14215;-54.4;-84.6;1;0.00;265;57;381.3;381.3;381.3
;133.0;14678;-54.1;-84.8;1;0.00;250;56;389.9;389.9;389.9
;120.0;15335;-53.6;-85.1;1;0.00;255;46;402.4;402.4;402.4
;109.0;15949;-53.1;-85.4;1;0.00;250;54;414.5;414.5;414.5
;106.0;16128;-53.0;-85.5;1;0.00;260;61;418.1;418.1;418.1
;100.0;16500;-52.7;-85.7;1;0.00;270;51;425.6;425.6;425.6
;89.0;17255;-53.2;-86.2;1;0.00;275;32;439.0;439.0;439.0
;87.0;17402;-53.3;-86.3;1;0.00;265;25;441.6;441.6;441.6
;83.0;17707;-53.5;-86.5;1;0.00;250;36;447.2;447.2;447.2
;78.0;18109;-53.8;-86.8;1;0.00;270;26;454.6;454.6;454.6
;75.0;18363;-54.0;-87.0;1;0.00;245;30;459.4;459.4;459.4
;70.3;18782;-54.3;-87.3;1;0.00;264;32;467.3;467.3;467.3
;70.0;18810;-54.1;-87.1;1;0.00;265;32;468.3;468.3;468.3
;66.0;19189;-53.7;-86.7;1;0.00;280;31;477.1;477.1;477.1
;64.0;19388;-53.5;-86.5;1;0.00;270;26;481.7;481.8;481.7
;61.0;19698;-53.2;-86.2;1;0.00;280;19;489.1;489.1;489.1
;59.0;19913;-53.0;-86.0;1;0.00;250;23;494.2;494.3;494.2
;57.0;20135;-52.8;-85.8;1;0.00;265;17;499.6;499.7;499.6
;55.0;20365;-52.5;-85.5;1;0.00;230;14;505.3;505.3;505.3
;52.0;20727;-52.2;-85.2;1;0.01;275;14;514.3;514.4;514.3
;50.0;20980;-51.9;-84.9;1;0.01;275;12;520.7;520.8;520.7
;49.9;20993;-51.9;-84.9;1;0.01;271;12;521.0;521.1;521.0
;49.0;21110;-52.2;-85.2;1;0.01;235;10;523.0;523.0;523.0
;44.4;21746;-53.9;-86.9;1;0.00;272;11;533.8;533.9;533.8
;44.0;21805;-53.7;-86.8;1;0.00;275;11;535.7;535.8;535.7
;43.0;21953;-53.1;-86.4;1;0.01;215;10;540.6;540.6;540.6
;39.0;22584;-50.9;-84.8;1;0.01;240;11;561.6;561.7;561.6
;38.7;22634;-50.7;-84.7;1;0.01;258;10;563.3;563.4;563.3
;37.0;22926;-51.2;-84.9;1;0.01;0;1;569.2;569.3;569.2
;33.9;23494;-52.3;-85.3;1;0.01;327;4;580.8;580.9;580.8
;30.0;24290;-48.9;-82.9;1;0.01;280;7;610.7;610.9;610.7
