;150.0;14060;-55.3;-87.3;1;0.00;215;29;374.6;374.6;374.6
;148.0;14145;-55.6;-87.4;1;0.00;220;27;375.6;375.6;375.6
;142.0;14408;-56.4;-87.9;1;0.00;200;20;378.6;378.6;378.6
;136.0;14682;-57.3;-88.3;1;0.00;210;23;381.7;381.7;381.7
;134.0;14775;-57.4;-88.4;1;0.00;210;23;383.2;383.2;383.2
;123.0;15315;-57.7;-88.7;1;0.00;200;21;392.1;392.1;392.1
;118.0;15577;-57.9;-88.8;1;0.00;220;20;396.5;396.5;396.5
;116.0;15685;-57.9;-88.9;1;0.00;215;16;398.3;398.3;398.3
;114.0;15794;-58.0;-89.0;1;0.00;170;11;400.1;400.2;400.1
;103.0;16434;-58.4;-89.4;1;0.00;220;14;411.2;411.2;411.2
;100.0;16620;-58.5;-89.5;1;0.00;210;13;414.4;414.4;414.4
;98.0;16747;-58.7;-89.7;1;0.00;185;13;416.5;416.5;416.5
;85.9;17578;-59.7;-90.7;1;0.00;174;9;430.4;430.4;430.4
;82.0;17871;-59.3;-90.3;1;0.00;170;8;436.9;436.9;436.9
;79.0;18107;-59.0;-90.0;1;0.00;155;14;442.2;442.2;442.2
;76.0;18351;-58.7;-89.7;1;0.00;180;13;447.7;447.7;447.7
;74.0;18519;-58.5;-89.5;1;0.00;140;12;451.6;451.6;451.6
;71.0;18780;-58.2;-89.2;1;0.00;135;12;457.6;457.7;457.6
;70.0;18870;-58.1;-89.1;1;0.00;150;15;459.7;459.8;459.7
;69.0;18962;-57.9;-89.0;1;0.00;155;15;462.0;462.0;462.0
;68.0;19054;-57.7;-88.9;1;0.00;140;15;464.3;464.4;464.3
;64.0;19440;-57.0;-88.5;1;0.00;150;12;474.1;474.1;474.1
;63.0;19540;-56.8;-88.4;1;0.00;120;11;476.7;476.7;476.7
;60.0;19850;-56.2;-88.1;1;0.00;135;22;484.7;484.8;484.7
;58.0;20066;-55.8;-87.9;1;0.00;150;15;490.4;490.4;490.4
;56.0;20289;-55.3;-87.6;1;0.00;115;10;496.4;496.4;496.4
;55.0;20404;-55.1;-87.5;1;0.00;130;12;499.4;499.4;499.4
;52.0;20761;-54.4;-87.2;1;0.00;95;13;509.1;509.2;509.1
;51.0;20884;-54.1;-87.0;1;0.00;115;10;512.5;512.6;512.5
;50.0;21010;-53.9;-86.9;1;0.00;160;6;516.0;516.0;516.0
;49.0;21140;-53.8;-86.8;1;0.00;120;3;519.3;519.3;519.3
;48.0;21273;-53.7;-86.7;1;0.00;75;10;522.6;522.6;522.6
;46.0;21547;-53.4;-86.4;1;0.00;110;17;529.6;529.6;529.6
;44.0;21833;-53.2;-86.2;1;0.01;125;22;537.0;537.0;537.0
;40.3;22398;-52.7;-85.7;1;0.01;116;17;551.8;551.9;551.8
