;106.0;15980;-56.8;-88.8;1;0.00;280;21;410.9;410.9;410.9
;105.0;16041;-57.1;-89.1;1;0.00;280;19;411.4;411.4;411.4
;100.0;16350;-56.5;-88.5;1;0.00;245;17;418.3;418.3;418.3
;93.0;16812;-54.1;-87.1;1;0.00;248;22;431.8;431.8;431.8
;87.0;17236;-54.7;-87.5;1;0.00;250;25;438.9;438.9;438.9
;84.0;17460;-55.0;-87.7;1;0.00;275;17;442.6;442.6;442.6
;78.0;17931;-55.7;-88.1;1;0.00;260;19;450.7;450.7;450.7
;72.0;18441;-56.4;-88.5;1;0.00;0;4;459.6;459.6;459.6
;70.0;18620;-56.7;-88.7;1;0.00;315;8;462.7;462.8;462.7
;67.0;18897;-57.1;-88.9;1;0.00;295;12;467.7;467.7;467.7
;66.0;18992;-57.2;-89.0;1;0.00;300;12;469.4;469.4;469.4
;65.0;19089;-57.4;-89.0;1;0.00;275;12;471.1;471.1;471.1
;61.0;19491;-58.0;-89.3;1;0.00;320;23;478.4;478.4;478.4
;58.0;19810;-58.5;-89.6;1;0.00;350;16;484.3;484.3;484.3
;56.6;19964;-58.7;-89.7;1;0.00;336;10;487.1;487.2;487.1
;56.0;20032;-58.5;-89.5;1;0.00;330;8;489.2;489.2;489.2
;55.0;20146;-58.0;-89.3;1;0.00;285;12;492.6;492.7;492.6
;53.0;20381;-57.2;-88.8;1;0.00;325;17;499.8;499.8;499.8
;51.0;20624;-56.4;-88.2;1;0.00;315;12;507.4;507.4;507.4
;50.0;20750;-55.9;-87.9;1;0.00;335;14;511.3;511.3;511.3
;47.0;21143;-55.8;-87.8;1;0.00;20;6;520.8;520.8;520.8
;43.0;21708;-55.6;-87.6;1;0.00;340;14;534.6;534.6;534.6
;42.0;21858;-55.5;-87.5;1;0.00;0;10;538.4;538.4;538.4
;40.0;22168;-55.4;-87.4;1;0.00;10;12;546.2;546.2;546.2
;39.0;22329;-55.4;-87.4;1;0.00;25;10;550.3;550.3;550.3
;38.0;22494;-55.3;-87.3;1;0.01;10;10;554.5;554.6;554.5
;37.8;22528;-55.3;-87.3;1;0.01;17;9;555.4;555.4;555.4
;35.4;22943;-57.3;-89.3;1;0.00;100;5;560.7;560.7;560.7
;35.0;23015;-57.2;-89.2;1;0.00;115;4;562.8;562.8;562.8
;30.0;23990;-55.9;-87.9;1;0.01;350;6;591.6;591.7;591.7
;27.0;24661;-56.1;-88.2;1;0.01;75;8;609.0;609.1;609.0
;25.4;25051;-56.3;-88.3;1;0.01;51;6;619.3;619.4;619.3
;25.0;25153;-56.0;-88.0;1;0.01;45;6;623.1;623.2;623.1
;24.0;25416;-55.1;-87.3;1;0.01;40;16;632.9;633.0;632.9
;23.0;25690;-54.2;-86.6;1;0.01;15;14;643.2;643.3;643.2
;21.0;26276;-52.3;-85.1;1;0.01;35;10;665.9;666.1;665.9
;20.0;26590;-51.3;-84.3;1;0.02;25;19;678.4;678.6;678.4
;19.0;26924;-50.2;-83.9;1;0.02;50;14;691.9;692.1;691.9
;18.6;27063;-49.7;-83.7;1;0.02;697.6;697.8;697.6
;18.5;27098;-49.9;-83.9;1;0.02;698.0;698.2;698.1
