;127.0;15135;-58.9;-90.0;1;0.00;235;14;386.4;386.4;386.4
;123.0;15338;-59.7;-90.7;1;0.00;195;10;388.4;388.4;388.4
;121.0;15441;-59.3;-90.3;1;0.00;195;10;391.0;391.0;391.0
;119.0;15546;-58.9;-89.9;1;0.00;225;16;393.6;393.6;393.6
;116.0;15706;-58.3;-89.3;1;0.00;240;10;397.6;397.6;397.6
;112.0;15927;-58.8;-89.8;1;0.00;240;4;400.6;400.6;400.6
;107.0;16214;-59.5;-90.5;1;0.00;224;5;404.6;404.6;404.6
;100.0;16640;-58.1;-89.1;1;0.00;200;8;415.2;415.2;415.2
;97.7;16787;-57.5;-89.5;1;0.00;175;9;419.1;419.1;419.1
;92.0;17165;-58.6;-89.9;1;0.00;110;12;424.2;424.3;424.2
;89.4;17345;-59.1;-90.1;1;0.00;143;11;426.7;426.7;426.7
;87.0;17516;-58.7;-90.0;1;0.00;175;10;430.8;430.8;430.8
;83.0;17812;-58.1;-89.8;1;0.00;185;12;437.9;437.9;437.9
;80.4;18012;-57.7;-89.7;1;0.00;211;11;442.7;442.7;442.7
;78.0;18202;-58.4;-90.1;1;0.00;235;10;445.0;445.0;445.0
;74.1;18524;-59.7;-90.7;1;0.00;173;5;449.0;449.0;449.0
;73.0;18617;-59.5;-90.5;1;0.00;155;4;451.3;451.3;451.3
;70.0;18880;-58.9;-89.9;1;0.00;120;8;458.0;458.0;458.0
;69.0;18971;-58.5;-89.7;1;0.00;110;10;460.7;460.7;460.7
;64.4;19405;-56.7;-88.7;1;0.00;122;10;473.9;473.9;473.9
;60.0;19850;-58.5;-89.8;1;0.00;135;10;479.6;479.6;479.6
;58.1;20052;-59.3;-90.3;1;0.00;126;13;482.2;482.2;482.2
;58.0;20063;-59.3;-90.3;1;0.00;125;14;482.5;482.5;482.5
;57.0;20172;-58.8;-90.0;1;0.00;140;12;485.9;485.9;485.9
;55.0;20396;-58.0;-89.6;1;0.00;85;10;492.9;492.9;492.9
;53.1;20617;-57.1;-89.1;1;0.00;109;15;499.8;499.8;499.8
;53.0;20629;-56.8;-88.8;1;0.00;110;16;500.7;500.7;500.7
;52.3;20713;-54.9;-86.9;1;0.00;96;17;507.1;507.1;507.1
;52.0;20750;-55.0;-87.0;1;0.00;90;17;507.8;507.9;507.8
;50.0;21000;-55.3;-87.3;1;0.00;100;19;512.7;512.8;512.7
;49.0;21130;-54.8;-87.0;1;0.00;85;16;517.0;517.0;517.0
;46.0;21535;-53.1;-86.0;1;0.01;90;21;530.5;530.5;530.5
;45.7;21577;-52.9;-85.9;1;0.01;94;23;531.9;531.9;531.9
;45.0;21677;-52.8;-85.8;1;0.01;105;25;534.5;534.5;534.5
;42.0;22125;-52.3;-85.5;1;0.01;140;16;546.2;546.3;546.2
;41.0;22282;-52.2;-85.4;1;0.01;115;12;550.4;550.5;550.4
;40.0;22442;-52.0;-85.3;1;0.01;150;10;554.7;554.8;554.7
;39.0;22606;-51.9;-85.2;1;0.01;145;4;559.2;559.2;559.2
;37.0;22948;-51.5;-85.0;1;0.01;100;14;568.5;568.6;568.5
;34.0;23497;-50.9;-84.6;1;0.01;105;17;583.9;584.0;583.9
;33.0;23691;-50.7;-84.5;1;0.01;95;21;589.5;589.5;589.5
;30.0;24310;-50.1;-84.1;1;0.01;110;17;607.5;607.6;607.5
;28.8;24577;-49.7;-83.7;1;0.01;92;19;615.7;615.8;615.7
;28.0;24761;-50.0;-84.0;1;0.01;80;19;619.7;619.8;619.7
;27.0;24999;-50.5;-84.5;1;0.01;91;23;624.9;625.0;624.9
;25.1;25477;-48.7;-82.7;1;0.02;114;29;643.2;643.4;643.2
;25.0;25504;-48.4;-82.5;1;0.02;115;29;644.7;644.9;644.7
;24.0;25774;-45.7;-80.7;1;0.02;95;21;660.2;660.5;660.2
;23.1;26028;-46.5;-81.5;1;0.02;108;34;665.1;665.3;665.1
;23.0;26057;-46.4;-81.5;1;0.02;110;35;666.1;666.4;666.1
;21.0;26664;-45.2;-80.8;1;0.03;95;35;687.5;687.8;687.5
;20.0;26990;-44.5;-80.5;1;0.03;115;25;699.2;699.5;699.2
;19.1;27299;-42.7;-78.7;1;0.04;97;30;714.0;714.5;714.0
;19.0;27335;-42.6;-78.7;1;0.04;95;31;715.2;715.7;715.3
;17.0;28090;-41.6;-78.0;1;0.05;100;31;741.7;742.3;741.7
;15.0;28939;-40.4;-77.3;1;0.07;110;19;772.6;773.4;772.7
;14.5;29169;-40.1;-77.1;1;0.07;115;16;781.2;782.1;781.2
;14.0;29407;-41.1;-77.7;1;0.07;120;12;785.8;786.6;785.8
;13.2;29806;-42.7;-78.7;1;0.06;116;18;793.5;794.2;793.5
;13.0;29910;-42.5;-78.6;1;0.06;115;19;797.6;798.4;797.6
;12.0;30453;-41.6;-77.9;1;0.08;95;19;819.5;820.4;819.5
;11.0;31044;-40.5;-77.2;1;0.09;110;25;843.9;845.0;843.9
;10.1;31624;-39.5;-76.5;1;0.11;106;27;868.5;869.9;868.5
